,keywords,number_of_times_word_appeared,tf,idf,tf_idf
1374,recettes,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4383,payment,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3235,téléphonie,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
156,portera,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1387,potentiels,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1390,philippe,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1395,cybersecurity,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
161,existing,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1399,référentiels,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3230,vidéos,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4369,diversifié,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1407,thématiques,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
169,miami,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4362,ajax,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4361,recognized,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4357,hilti,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1426,entity,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4350,investir,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1430,desouttertools,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1359,powerpoint,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4394,concernées,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1285,orientation,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1350,emails,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4425,anglophone,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1293,everything,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1294,dict,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4422,ssii,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3353,hashing,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4420,pouvoir,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4419,visualiser,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1304,cabinets,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1306,rechercher,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
89,prescriptions,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1041,passionnants,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1312,windowsphone,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3354,lots,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1037,favorise,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3356,partenariats,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1035,parallèlement,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4407,discontinues,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1330,chaines,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1332,grenoble,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4404,degree,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1337,concernent,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1341,pourrez,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1343,facultatif,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1346,builder,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1348,garantissez,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4176,incubateur,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
37,shortcuts,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3132,lpr,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
38,pléiades,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4026,intellectuelle,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2031,objective,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2037,président,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4022,amont,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4019,télémédecine,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2043,print,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2045,vide,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4013,mécanisme,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
820,smartphones,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3054,encodage,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2059,spectre,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2060,petite,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
513,ideally,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4005,christine,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
812,templates,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4002,médico,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3051,elaborer,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
516,comités,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2076,cibles,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2078,keep,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2082,participeras,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2086,massivement,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3991,bookmark,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3473,rénovation,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3986,portable,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2027,current,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4029,existantes,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4030,immédiatement,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3460,spécialistes,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
503,précision,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4063,axes,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4062,avancement,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3073,lancement,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
249,devenu,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1968,adressez,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2836,joid,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
505,ouverts,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1975,recevrez,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1977,classemen,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4051,boite,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1986,offrira,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4031,look,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
12,spécifiquement,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1994,higher,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
67,souhaitons,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
831,géolocalisation,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
250,ollioules,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4041,pièces,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2007,boutiques,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2009,juillet,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4035,logistique,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3465,exprimer,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4032,lotus,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3985,development,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
801,concrets,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1945,binôme,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2111,astreintes,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2199,formules,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
765,centralise,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3931,indépendance,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2223,possibles,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2226,accompagné,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2227,modales,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3922,participeront,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3009,veilleuse,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3917,months,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
62,librairie,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2243,idées,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2245,appliquées,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2247,rendez,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2249,mixte,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
273,maîtriser,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3910,impression,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2255,rédactionnelle,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3004,catalogue,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2259,robinson,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3901,charlot,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2270,impose,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2999,hadoop,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2997,courts,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2279,industries,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2280,aérien,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3940,suivent,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2192,original,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2189,head,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2152,traitées,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3035,aout,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3974,contribuez,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3971,structurée,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2126,sonarqube,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3033,within,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3966,réalisons,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
263,cultures,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2140,attendue,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2141,yves,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
394,surface,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3961,diagnostic,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
782,itm,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3485,appels,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2165,volume,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2168,etoile,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2169,raisons,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3949,shell,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2174,référencement,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3947,constitué,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2176,ec2,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2179,wiki,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
529,réussie,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
775,espoir,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2185,supervisez,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4069,ranking,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
2834,co2,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4113,coûts,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1890,engagée,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3120,messages,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
859,multiples,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4110,constitue,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3121,contacter,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4144,bretagne,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4108,animez,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1880,adaptés,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
493,expériences,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1814,langues,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1872,trier,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
857,home,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
495,rentabilité,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1894,offre5374122,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4100,douzaine,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1813,grilles,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1900,compatible,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1903,network,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4094,mamirtahmasseb,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1875,parcelles,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1821,wordpress,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4146,bons,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3111,carquefou,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1853,fera,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
490,contactanonymous,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1850,project,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1863,démarrage,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4124,kiwi,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1864,longue,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1848,pratiquerez,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1846,optimale,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3112,comptons,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
228,composante,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
236,points,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
398,milliers,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1838,expansion,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1869,catégorie,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3436,transporter,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1824,intuitive,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1870,centaine,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3102,publicitaire,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1812,ordinateur,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
488,inergy,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
901,cloudera,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1807,analyste,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3430,faculté,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
482,navires,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3448,androïd,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1935,wifi,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
893,webservices,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
850,database,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4152,csd,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
10,wireshark,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1784,campagnes,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1920,apprécies,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1941,technocenter,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1771,internationally,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
3122,offrons,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
497,scripts,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1791,consultations,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4161,signé,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1915,valuez,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
241,montpellier,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1769,crise,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
4154,réserver,2,9.237491282117602e-06,4.605170185988092,4.2540219445732896e-05
1358,ratio,193,0.0008914179087243486,0.035627177643151035,3.175870418840856e-05
3492,valorisation,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3484,swagger,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
429,mettrons,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3533,testanonymous,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3493,reconstruit,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3345,personnalisation,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
34,hybride,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3496,commicrosoft,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3497,attentes,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3536,beaucoup,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3427,committed,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3481,fullfillment,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3325,numériqueanonymous,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3539,correspondants,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
427,mécanique,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3350,fréquemment,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3417,comes,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3351,déneigement,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
436,intégrées,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3343,batignolles,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3500,télésurveillance,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
432,gwt,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3574,gatling,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3571,paramétrer,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3338,mourillon,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3490,clairage,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3502,nord,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3489,limitations,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
369,contrôler,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3505,importateur,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3421,based,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3335,aptitude,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3569,récursives,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3568,nutrition,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3334,accordant,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3529,components,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
370,facettes,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3433,years,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3487,plannings,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
392,psd,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3532,diversity,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3332,webstorm,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3420,recensement,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3501,mercurial,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
435,connaître,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3572,pauler,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
383,occasion,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3530,portabilité,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3488,variabilité,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3453,comptant,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3438,annuaires,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3545,jee6,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
416,qualitatif,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3397,gpp,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3459,webmaster,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3398,icam,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3461,rec2017,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3380,travaillant,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3516,germain,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3462,mettrez,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
387,quotidiens,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
31,personnalités,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3514,habilitations,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3428,débris,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3447,incubator,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3464,classifier,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3521,alberto,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3522,sorties,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3446,ontologie,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3449,etl,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3518,language,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3478,adaptable,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
376,finaux,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
397,echirolles,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3455,quinzaine,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
378,groupement,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3548,formatrice,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3393,oeuvrent,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3452,dupont,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3392,défendrez,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
32,bruits,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3547,priorités,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3387,jobsingénieur,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3386,scientifiques,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3451,pathologie,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3384,manuelles,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3450,kesako,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3519,uniquement,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3458,régissant,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
379,laborée,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3373,extérieurs,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3370,concevrez,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3369,cessions,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3402,déchets,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3559,interrogées,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3472,ajoutant,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3540,décidés,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3359,talentueux,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
425,axwayjobs,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3413,piliers,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3474,bpm,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3395,nécessitant,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
371,entrées,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3562,cucumber,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
426,autant,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3563,hôpital,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3476,hosts,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
403,fiables,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3414,vibration,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3507,choses,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3415,veut,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
395,randstadsourceright,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
372,fibre,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3470,initié,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3523,xcode,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3403,utiliserez,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3404,eko,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3405,décerner,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3511,moderne,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
28,volet,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
